"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"53","1000","22ef4403-8973-414c-9ca7-8ec4e492aa46","a7ee06a0-7486-4ae1-8ac5-4bdc1344f0ca","37beafdf-cfbf-494f-946e-ef8182267fae","85","196.03516","46.41263","103","302","SINGLE","AVERAGE"
"54","1000","3abb3152-0f0c-4ede-9596-ae7ef527b9d9","e71b40f5-1e20-4d6e-a87c-b49053737589","948bc913-c1f4-46bd-979c-04c643df51f0","74","196.03516","45.834503","104","300","SINGLE","AVERAGE"
"55","1000","48a6f0b0-da38-4d1a-8e97-513e7beff4b5","3c5cfc27-47f0-44cb-aec0-760a0b969fbd","13cf305c-6959-4077-9f8a-c881d3f68112","68","196.03516","45.303253","105","300","SINGLE","AVERAGE"
"56","1000","8c44d340-714c-4e78-bcea-f2805dbb8a82","f2b2ee8e-f6cc-42b3-9166-4075d5efab7d","b36ad278-cf65-44ed-b799-9885a0e1f5b3","67","196.03516","44.779816","106","298","SINGLE","AVERAGE"
"57","1000","062451e1-6642-49a0-8784-3a482a4f6811","66fc528e-083c-4b66-b413-22a16979cc4a","e39189ff-e6f4-447e-8137-4a73ae757ff0","85","196.03516","44.115753","110","294","SINGLE","AVERAGE"
"58","1000","38cfbd18-4482-49d7-9805-e91a357c324e","8b687f1f-77f2-4791-bcac-60758f80cd9e","cb653ec3-7f4b-4242-8431-528b6dfd7024","86","196.03516","43.44388","111","294","SINGLE","AVERAGE"
"59","1000","dbe364e4-4c68-4127-beb2-51edfffc641e","b8eec8fb-0fb8-4cf8-8fe8-e0978b7fd3c2","3c0e42ad-e3e3-4d4d-861e-fd680edf76de","89","196.03516","42.77954","112","293","SINGLE","AVERAGE"
"60","1000","3b7bd385-3e0e-43fb-b394-025b5f3e7db2","778a276b-25ba-431e-937e-82664d4216ea","d3d1d9cc-b862-4e2c-809a-ade753c010d5","71","196.03516","42.224854","114","293","SINGLE","AVERAGE"
"61","1000","e1732767-d906-461e-bab9-77162f4eb561","ce9c913a-b941-4830-8c69-54529db01193","0fe290d9-da65-44a0-a04d-6ebe926f016d","86","196.03516","41.583954","115","291","SINGLE","AVERAGE"
"62","1000","7c0d14d4-27b1-466d-8a78-04bc0d914167","331baf05-39d4-44de-884e-a9a18d241fb6","e51dfefd-02ee-4969-9700-9e3fa9ca45b3","76","196.03516","40.990204","115","289","SINGLE","AVERAGE"
"63","1000","52687c11-5984-4ba2-9ea4-e91b4506b0f6","cc6646ab-4092-4807-911e-ffdae8f9bebe","933a3813-7cdd-4fae-9f79-115d54165c1b","79","196.03516","40.373016","116","289","SINGLE","AVERAGE"
"64","1000","08f8c876-f65f-4e79-aebc-e0182afd95f4","d0d8bbd3-adb1-42dc-af06-ee3090fcba4d","3c4559fb-8815-4fc7-86d0-05c8f637f3d6","79","196.03516","39.75583","116","287","SINGLE","AVERAGE"
"65","1000","f5fbb58a-d911-455d-8a78-01ee423d2e58","e2111eac-ad84-484f-911b-e060668e3b41","56407964-6396-474b-9e88-37a9821ffe66","86","196.03516","39.130554","116","286","SINGLE","AVERAGE"
