"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"1","1000","6a76468d-a6e9-43de-8ab7-0ab9e55bcd5d","9c4a9a38-3a00-4fb8-9d3c-7f155f12cb5b","31ecb788-cc3d-41e1-ab0e-bde5fbd00710","66","194.51172","32.035156","90","270","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","6e0bcbfd-2101-42bb-9b70-9ecb789f3f31","e8d0f4dc-100d-4b48-80ac-0c4d642669f9","01373ea7-50fc-4bf9-83d9-708d163f3431","67","194.51172","31.593658","90","268","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","237c290e-6e7c-49d1-8ac0-88fa4f784a41","6aadca16-b8c1-4db1-8aab-5926b7b7feb4","627ea6b0-d62b-4214-b5d8-b161b8584f62","75","194.51172","31.179596","90","267","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","8746fe45-338a-470b-bac3-6cbb8eee7475","89665415-b1ed-4c38-8e83-5b6dea146a8e","f1adaf57-e593-4d93-8303-dbe90493dac4","66","194.51172","30.753723","90","267","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","37270c8f-c7b9-457b-bd74-7668e1c972e0","8a816460-d795-463b-b0f3-4343b17ace80","63292780-624a-461e-9e5d-f968c0c94a97","62","194.51172","30.335663","90","264","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","94a2f9a4-97d1-4a0e-908b-316d00c663e7","0a05a62d-9148-49b0-86ac-6ccf3861584e","57cc65bc-84ce-46ea-84a3-89bb2f7a23ad","66","194.51172","29.917603","90","263","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","2836008a-907b-4280-b725-5ebe2ef33bbb","e5be625b-02cf-4d59-9a7c-5f682f33001f","9c654377-ffad-4788-a3ee-3af007985af9","59","194.51172","29.507355","90","263","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","e1b1ac49-743d-4225-8b9a-dd829568b1de","c6d99e22-4fe1-4257-be80-3990e9593b04","4082f61c-0049-47e0-9880-555571333f5f","73","194.51172","29.132355","90","262","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","afe63dda-1881-4cfb-925c-73a1acc2eccc","7f24f15d-08b8-4f2b-9c57-eaf06fe55e54","753f8523-db5e-4cc8-820d-4732beced4a0","59","194.51172","28.737732","90","262","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","a9ddaaee-be03-4d5c-a751-c074805a7ae2","d0387238-7c88-496f-b98c-b2c6d0fd4e79","f4f69315-6888-4064-bd1f-9be13fbdf058","69","194.51172","28.378357","90","262","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","78034eca-c846-42de-a1f2-683d176f9fd3","4029b0e7-8126-4dac-9fc8-7031d526224a","28537c9b-c94c-44ff-a928-140eb4dbadff","54","194.51172","28.014984","90","261","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","d0282f42-7688-404a-9141-62fa5e1daf28","38f3404f-20ff-4acb-9fce-d1d4c9d8dadb","2638992a-b902-4740-9029-ca65fd1132a6","56","194.51172","27.651611","90","260","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","3934770a-33c2-4d76-a0a8-88e1ca95e4f9","5782c716-bcfc-4fb3-84dd-db6f37790d49","79e0306d-7965-4009-9529-8b2d1cafe82f","55","194.51172","27.303864","90","260","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","034b1123-066f-45d3-9e09-e7fa1742071f","b5633cbb-b2af-436b-8094-678fbc98731c","76a81fcb-0ed9-4f54-90c2-ce285cc81d09","49","194.51172","26.963928","90","260","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","14a86496-7cfb-4a72-a523-ab9c548295e0","f63d242f-c8ec-427d-a8c2-a7f0d89a5759","24df14b6-d269-4b5d-9c9b-62813be26494","60","194.51172","26.623993","90","258","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","daf6fed2-fa95-4407-ae0c-5d3fb9022430","c3e5ab77-b600-46ac-8bb3-3c50161a9f95","5d04ad4d-95f8-4406-a948-3f098d9a92b8","48","194.51172","26.29187","90","258","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","6bfa9c4f-3161-4825-a4b7-db1769586b30","aca2f038-670a-41f8-9efc-c8e2d6d8a5c8","89756867-04bc-41b1-8537-38446ba39656","57","194.51172","25.96756","90","258","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","b203c42b-359d-4dc6-b104-84477af1db6c","0ecbd631-ee43-4077-af91-8bce0d75d8bc","a002c5af-20ca-46f9-ac04-7437b3f7b68c","58","194.51172","25.651062","90","255","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","64fcdf0e-f090-49a1-9467-3c062101131e","0e986fd5-ac16-4f7f-b974-52d8b495b0bd","880f4bee-cd75-4292-96b5-fe60d31eb321","55","194.51172","25.334564","90","255","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","5143d28e-5934-4908-bef2-9e72d41ce184","faf390af-e483-45b0-b40d-5b62d501dd34","a27bea61-6e25-4a70-8ed4-448f5cb4f6b6","51","194.51172","25.025879","90","254","MULTI_STDDEV_IMPROVED","AVERAGE"
